object_id,title,object_name,culture,period,date_begin,date_end,country,region,city,geography,medium,classification,description,tags,image_url,image_small_url,object_url,is_public_domain,source,search_keywords,department,dynasty,reign,credit_line
40080,Fragrant Snow at Broken Bridge,Hanging scroll,China,Yuan dynasty (1271–1368),1300,1359,,,,,Hanging scroll; ink on silk,Paintings,"Ex coll.: C. C. Wang Family, Purchase, Gift of J. Pierpont Morgan, by exchange, 1973",Trees,https://images.metmuseum.org/CRDImages/as/original/DP258037.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP258037.jpg,https://www.metmuseum.org/art/collection/search/40080,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; Avalokiteshvara; Guanyin; Tara; Vajra; Mandala; Thangka; Stupa; Sutra; Ritual; Tibet; Nepal; India; China,Asian Art,,,"Ex coll.: C. C. Wang Family, Purchase, Gift of J. Pierpont Morgan, by exchange, 1973"
436105,The Death of Socrates,Painting,,,1787,1787,,,,,Oil on canvas,Paintings,"Catharine Lorillard Wolfe Collection, Wolfe Fund, 1931",Socrates; Men; Lyres,https://images.metmuseum.org/CRDImages/ep/original/DP-13139-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-13139-001.jpg,https://www.metmuseum.org/art/collection/search/436105,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; Avalokiteshvara; Guanyin; Tara; Vajra; Mandala; Thangka; Stupa; Sutra; Ritual; Tibet; Nepal; India; China,European Paintings,,,"Catharine Lorillard Wolfe Collection, Wolfe Fund, 1931"
40513,Vimalakirti and the Doctrine of Nonduality,Handscroll,China,Yuan dynasty (1271–1368),1308,1308,,,,,Handscroll; ink on silk,Paintings,"Purchase, The Dillon Fund Gift, 1980",Men; Women; Buddhism; Bodhisattvas; Manjushri,https://images.metmuseum.org/CRDImages/as/original/DP258040_CRD.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP258040_CRD.jpg,https://www.metmuseum.org/art/collection/search/40513,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; Sutra; China,Asian Art,,,"Purchase, The Dillon Fund Gift, 1980"
888663,Handscroll of Ten Homoerotic (Nanshoku) Scenes,Handscroll,Japan,Edo period (1615–1868),1700,1733,,,,,Handscroll; ink and colors on silk,Paintings,"Rogers Fund, by exchange, 2022",,https://images.metmuseum.org/CRDImages/as/original/DP-24890-002.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-24890-002.jpg,https://www.metmuseum.org/art/collection/search/888663,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; Avalokiteshvara; Guanyin; Tara; Vajra; Mandala; Thangka; Stupa; Sutra; Ritual; Tibet; Nepal; India; China,Asian Art,,,"Rogers Fund, by exchange, 2022"
53892,Albums of scenes from The Tale of Genji,Albums,Japan,Edo period (1615–1868),1600,1700,,,,,"Two albums of thirty leaves; ink, red pigment, and gold on paper",Paintings,"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015",Men; Women,https://images.metmuseum.org/CRDImages/as/original/LC-2015_300_34ab_001.jpg,https://images.metmuseum.org/CRDImages/as/web-large/LC-2015_300_34ab_001.jpg,https://www.metmuseum.org/art/collection/search/53892,True,The Metropolitan Museum of Art Collection API,Buddha; Sutra,Asian Art,,,"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015"
436529,"L'Arlésienne: Madame Joseph-Michel Ginoux (Marie Julien, 1848–1911)",Painting,,,1888,1889,,,,,Oil on canvas,Paintings,"Bequest of Sam A. Lewisohn, 1951",Books; Portraits; Women,https://images.metmuseum.org/CRDImages/ep/original/DT1396.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT1396.jpg,https://www.metmuseum.org/art/collection/search/436529,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; Avalokiteshvara; Guanyin; Tara; Vajra; Mandala; Thangka; Stupa; Sutra; Ritual; Tibet; Nepal; India; China,European Paintings,,,"Bequest of Sam A. Lewisohn, 1951"
764636,The Last Toilet of Charlotte Corday,Print,,,1869,1869,,,,,Engraving on chine collé,Prints,"Gift of Mrs. Charles Wrightsman, 1986",Painting; Men; Women; Palettes,https://images.metmuseum.org/CRDImages/dp/original/DP884893.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP884893.jpg,https://www.metmuseum.org/art/collection/search/764636,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; Avalokiteshvara; Guanyin; Tara; Vajra; Mandala; Thangka; Stupa; Sutra; Ritual; Tibet; Nepal; India; China,Drawings and Prints,,,"Gift of Mrs. Charles Wrightsman, 1986"
53180,"Satsubari, the Second of the Sixteen Arhats",Hanging scroll,Japan,Nanbokuchō period (1336–92),1336,1392,,,,,Hanging scroll; ink and color on silk,Paintings,"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015",Men; Buddhism,https://images.metmuseum.org/CRDImages/as/original/DP-12232-006.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-12232-006.jpg,https://www.metmuseum.org/art/collection/search/53180,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Sutra; India; China,Asian Art,,,"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015"
437585,Market by the Seashore,Painting,,,1637,1637,,,,,Oil on wood,Paintings,"Bequest of Rupert L. Joseph, 1959",Men; Horses; Beaches; Boats,https://images.metmuseum.org/CRDImages/ep/original/DP143181.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP143181.jpg,https://www.metmuseum.org/art/collection/search/437585,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; Avalokiteshvara; Guanyin; Tara; Vajra; Mandala; Thangka; Stupa; Sutra; Ritual; Tibet; Nepal; India; China,European Paintings,,,"Bequest of Rupert L. Joseph, 1959"
60470,On Reclusion,Hanging scroll,Japan,Nanbokuchō period (1336–92),1300,1349,,,,,Hanging scroll; ink on paper,Calligraphy,"Gift of Sylvan Barnet and William Burto, in honor of Miyeko Murase, 2014",,https://images.metmuseum.org/CRDImages/as/original/DP298241.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP298241.jpg,https://www.metmuseum.org/art/collection/search/60470,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; Avalokiteshvara; Guanyin; Tara; Vajra; Mandala; Thangka; Stupa; Sutra; Ritual; Tibet; Nepal; India; China,Asian Art,,,"Gift of Sylvan Barnet and William Burto, in honor of Miyeko Murase, 2014"
228995,"The New Testament, The Book of Common Prayer",Book cover,,,1631,1641,,,,,"Silk, bullion, silver, and silver-gilt thread on canvas and satin",Textiles-Embroidered,"Gift of Irwin Untermyer, 1964",Musical Instruments; Birds; Men,https://images.metmuseum.org/CRDImages/es/original/DP153222.jpg,https://images.metmuseum.org/CRDImages/es/web-large/DP153222.jpg,https://www.metmuseum.org/art/collection/search/228995,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; Avalokiteshvara; Guanyin; Tara; Vajra; Mandala; Thangka; Stupa; Sutra; Ritual; Tibet; Nepal; India; China,European Sculpture and Decorative Arts,,,"Gift of Irwin Untermyer, 1964"
65394,"Fenggan, Hanshan, and Shide",Hanging scrolls,Japan,Muromachi period (1392–1573),1400,1449,,,,,Pair of hanging scrolls; ink and color on paper,Paintings,"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015",Men,https://images.metmuseum.org/CRDImages/as/original/DP361143.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP361143.jpg,https://www.metmuseum.org/art/collection/search/65394,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; China,Asian Art,,,"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015"
816191,"White-Robed Kannon, Kanzan, and Jittoku",Hanging scrolls,Japan,Nanbokuchō (1336–1392)–Muromachi period (1392–1573),1300,1573,,,,,Set of three hanging scrolls; ink on silk,Paintings,"Mary and Cheney Cowles Collection, Gift of Mary and Cheney Cowles, 2018",,https://images.metmuseum.org/CRDImages/as/original/DP-18093-001.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-18093-001.jpg,https://www.metmuseum.org/art/collection/search/816191,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; Guanyin; China,Asian Art,,,"Mary and Cheney Cowles Collection, Gift of Mary and Cheney Cowles, 2018"
437878,A Maid Asleep,Painting,,,1656,1657,,,,,Oil on canvas,Paintings,"Bequest of Benjamin Altman, 1913",Interiors; Fruit; Sleeping; Women; Servants,https://images.metmuseum.org/CRDImages/ep/original/DP355525.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP355525.jpg,https://www.metmuseum.org/art/collection/search/437878,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; Avalokiteshvara; Guanyin; Tara; Vajra; Mandala; Thangka; Stupa; Sutra; Ritual; Tibet; Nepal; India; China,European Paintings,,,"Bequest of Benjamin Altman, 1913"
464132,Right Leaf of a Diptych,Diptych leaf,French,,1300,1399,France,,,Made in,Elephant ivory,Ivories-Elephant,"Gift of J. Pierpont Morgan, 1917",Christ; Madonna and Child; Adoration of the Magi,https://images.metmuseum.org/CRDImages/md/original/sf17-190-176s1.jpg,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-176s1.jpg,https://www.metmuseum.org/art/collection/search/464132,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; Avalokiteshvara; Guanyin; Tara; Vajra; Mandala; Thangka; Stupa; Sutra; Ritual; Tibet; Nepal; India; China,Medieval Art,,,"Gift of J. Pierpont Morgan, 1917"
53205,Mandala of the Bodhisattva Hannya (Prajnaparamita),Hanging scroll,Japan,Nanbokuchō period (1336–92),1336,1392,,,,,"Hanging scroll; ink, color, gold, and gold foil on silk",Paintings,"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2000",Dragons; Buddhism; Bodhisattvas; Deities; Demons; Musicians,https://images.metmuseum.org/CRDImages/as/original/DT209331.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DT209331.jpg,https://www.metmuseum.org/art/collection/search/53205,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; Vajra; Mandala; Stupa; Sutra; Ritual,Asian Art,,,"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2000"
452364,Mirror with Split-Leaf Palmette Design Inlaid with Gold,Mirror,,,1500,1525,Turkey,,probably Bursa or Istanbul,Attributed to,"Iron, inlaid with gold; ivory",Metal,"Fletcher Fund, 1972",,https://images.metmuseum.org/CRDImages/is/original/DP170394.jpg,https://images.metmuseum.org/CRDImages/is/web-large/DP170394.jpg,https://www.metmuseum.org/art/collection/search/452364,True,The Metropolitan Museum of Art Collection API,Buddha; Buddhist; Bodhisattva; Avalokiteshvara; Guanyin; Tara; Vajra; Mandala; Thangka; Stupa; Sutra; Ritual; Tibet; Nepal; India; China,Islamic Art,,,"Fletcher Fund, 1972"
